account_number,account_type,account_balance,account_branch,account_closure_datetime,account_hold_flag,account_name,account_number_tokenised,account_open_datetime,available_balance,currency,product_name,product_number,relationships/0/key,relationships/0/value/tokenised_cif,relationships/0/value/cif_number,relationships/0/value/link_type,relationships/1/key,relationships/1/value/tokenised_cif,relationships/1/value/cif_number,relationships/1/value/link_type
99-8805-7234521-24,jcb,7866,3011,,true,Fleurette Tomasello,4d87b560-e3c6-4093-b3b1-e3e6562c1e90,2022-08-24T21:05:15Z,7460,CAD,Brass,c520a0c2-8a4e-477e-823a-a423c6c42a18,0660f876-f88d-42bd-88bf-56d765ea12ae,0660f876-f88d-42bd-88bf-56d765ea12ae,835731,Joint,6fdf1e63-9e6b-4706-9a54-76a0ca249fb3,6fdf1e63-9e6b-4706-9a54-76a0ca249fb3,082885,Owner
38-7973-1404759-57,mastercard,4849,3436,2022-10-14T23:17:49Z,false,Harley Bridson,f311de4d-ba0d-400c-9a47-c0f89f9dfa57,2000-02-21T20:28:51Z,3958,ZMW,Stone,32d076d8-3c94-44d6-8c62-60aeaaf7981c,04ea83e7-afde-45eb-8aec-f03a9373bfab,04ea83e7-afde-45eb-8aec-f03a9373bfab,389912,Owner,d2fd2b4c-f421-4521-a2df-68bcfbb477a2,d2fd2b4c-f421-4521-a2df-68bcfbb477a2,360442,Joint
05-7975-6599113-40,jcb,5815,3059,2022-07-19T15:26:10Z,false,Germana Maymond,244126bd-3bae-4448-8685-faeef20032cd,2005-12-23T12:02:38Z,8794,ZAR,Wood,6a21e06c-c5b1-4676-9591-5fbdd5252bff,4a4190ca-962c-4073-9f38-ea4491a41476,4a4190ca-962c-4073-9f38-ea4491a41476,784096,Owner,cae7e6a9-56bc-4205-85df-fefd4409bcd0,cae7e6a9-56bc-4205-85df-fefd4409bcd0,397858,Joint
93-6287-0877412-44,laser,5049,3049,,true,Jazmin Humphrey,1b23b769-08f4-4cfa-a047-a0b313136154,2006-01-10T23:28:33Z,1911,NGN,Granite,fa7f69d5-a03e-43a9-9cb6-0e3e2aad55d9,4a4190ca-962c-4073-9f38-ea4491a41476,4a4190ca-962c-4073-9f38-ea4491a41476,784096,Owner,cae7e6a9-56bc-4205-85df-fefd4409bcd0,cae7e6a9-56bc-4205-85df-fefd4409bcd0,397858,Joint
22-6407-3225240-26,diners-club-carte-blanche,8507,3436,,true,Rayshell Peto,4f17a3b4-e8db-48d1-8f24-f80c687b6ac3,2000-12-31T05:19:21Z,7038,IDR,Stone,706f9cf6-0875-4bc8-9d2a-6531bb53c202,103c2634-2c06-4554-ab4b-45154c462453,103c2634-2c06-4554-ab4b-45154c462453,748881,Owner,939e0775-601b-4eb3-b8b7-ddabd1d9c838,939e0775-601b-4eb3-b8b7-ddabd1d9c838,556586,Joint
36-6729-5469343-70,mastercard,6374,3428,2022-07-22T10:49:13Z,false,Andrea Nevinson,ce681696-8812-420c-806d-f8b45d303cb0,2006-12-06T02:40:12Z,6424,ETB,Aluminum,fd7ed8c7-8a57-43e6-bd2b-ab7276c8c13f,33b4b555-a5fa-4c84-95d3-aa9777aa33d1,33b4b555-a5fa-4c84-95d3-aa9777aa33d1,738913,Owner,ccbafb3a-d4ca-4f12-bfe7-fa2c2926c6d4,ccbafb3a-d4ca-4f12-bfe7-fa2c2926c6d4,971128,Joint
11-4088-8677790-07,bankcard,9460,3136,2022-08-13T01:49:28Z,true,Anthiathia Miko,7bd45c23-5be8-4fb0-9628-34ba99d01e5a,2016-05-13T11:15:46Z,6677,PHP,Aluminum,2fe594e1-cfa6-4d0c-a78d-0bc52fcbc97c,6994f886-ca2f-44e5-8579-85244bb7354f,6994f886-ca2f-44e5-8579-85244bb7354f,149745,Owner,707fe19c-3764-491b-a32c-0b265ce3a0bf,707fe19c-3764-491b-a32c-0b265ce3a0bf,251823,Joint
56-7696-3563204-88,jcb,7125,3059,2022-11-07T12:09:55Z,false,Beryle Curnow,9954dc0b-817c-4fc1-a7e3-9f6cf23860b0,2008-12-06T15:06:51Z,8309,IDR,Wood,1b05572f-3dbb-4886-9765-2fd7d5a41a59,292c4141-42c6-4d67-ac52-2640033e30e2,292c4141-42c6-4d67-ac52-2640033e30e2,915678,Joint,31dbdf8b-85b0-4a0c-8fa2-9d97b400448e,31dbdf8b-85b0-4a0c-8fa2-9d97b400448e,036887,Owner
57-1325-8740412-34,diners-club-enroute,9958,3428,2022-03-26T06:28:17Z,true,Yvor Compton,258009f6-114c-49b0-adff-868971dfe225,2001-06-14T11:00:29Z,9440,BGN,Brass,22703f0c-02de-4d2e-8801-23bc933af98b,6374ea5f-129f-48a9-9fe4-e9871380a528,6374ea5f-129f-48a9-9fe4-e9871380a528,258284,Owner,b5c0861b-1493-4bb5-a0eb-4597edb6c184,b5c0861b-1493-4bb5-a0eb-4597edb6c184,113057,Joint
73-6053-2145047-41,switch,1778,3049,,true,Andreana Blampy,f7fbd8cc-87dd-436c-b2aa-b9edb0a30509,2001-12-22T06:56:21Z,245,CNY,Steel,67add602-9bb7-46de-886b-ad6970182468,6d9c6cf8-2b9c-4964-b42d-1e6a279ab1f2,6d9c6cf8-2b9c-4964-b42d-1e6a279ab1f2,114125,Joint,d5fdea10-a2a0-4de5-b90d-6a2864d5f5bc,d5fdea10-a2a0-4de5-b90d-6a2864d5f5bc,370596,Owner
61-2728-4746736-46,maestro,5604,3436,2022-03-14T22:58:46Z,false,Orel Jirzik,5e0f8ef1-0146-47de-98d2-817f533c2705,2017-11-24T04:41:35Z,3357,IDR,Glass,75c222ed-d4b4-401f-a8c8-114e76ddcfca,0e57bcff-9b2e-4e8c-ab6c-66a3dd63a28a,0e57bcff-9b2e-4e8c-ab6c-66a3dd63a28a,301742,Joint,8a8aac73-0ba9-4b7a-8f0e-04c01ee8332a,8a8aac73-0ba9-4b7a-8f0e-04c01ee8332a,813092,Owner
94-1539-6404137-74,china-unionpay,1222,3233,,false,Elnore Sivell,92235e66-7c68-4025-95f5-b3fcc8776846,2014-06-26T14:20:28Z,5904,RUB,Steel,2b3bc2a2-1562-47a6-9504-bb76365ab5f0,6994f886-ca2f-44e5-8579-85244bb7354f,6994f886-ca2f-44e5-8579-85244bb7354f,994555,Owner,d4bbde14-9189-42ec-a979-cb32587eacf1,d4bbde14-9189-42ec-a979-cb32587eacf1,153127,Joint
27-9611-8105691-16,jcb,3364,3436,2022-10-11T23:50:48Z,false,Terence Nyssens,e98cc243-5be5-4cf7-9fca-4c3e93348746,2008-04-17T18:12:26Z,4509,JPY,Plexiglass,415f56da-5a24-46b1-9b1f-ad14dabf302c,6fdf1e63-9e6b-4706-9a54-76a0ca249fb3,6fdf1e63-9e6b-4706-9a54-76a0ca249fb3,774809,Owner,a651451f-3e80-4876-95ac-5d204cbe0379,a651451f-3e80-4876-95ac-5d204cbe0379,378120,Joint
12-5564-2574289-97,americanexpress,3128,3136,2022-02-28T06:26:28Z,false,Meredith Lowten,42e2e41d-6821-46d4-aa55-175145834850,2010-01-21T04:34:59Z,5982,EUR,Stone,64ed3c63-0600-47d4-bd62-d2163ee94c52,2b8c7ceb-6721-4210-80ac-68dc1a07f872,2b8c7ceb-6721-4210-80ac-68dc1a07f872,993694,Joint,6374ea5f-129f-48a9-9fe4-e9871380a528,6374ea5f-129f-48a9-9fe4-e9871380a528,505054,Owner
59-9723-9301428-35,solo,1185,3436,2022-07-31T13:02:31Z,true,Woodie Aleksandrov,14f82993-c7a0-4c69-bef4-5bea3ed0aa1e,2011-09-23T16:13:29Z,1635,PLN,Steel,e32afa9d-10dd-4c9f-8f08-373e1df08871,29b5833f-59a8-492f-8daa-a507b09b1a6a,29b5833f-59a8-492f-8daa-a507b09b1a6a,559990,Joint,9b65b4d9-dcba-44f7-8a0f-06c2f59ae952,9b65b4d9-dcba-44f7-8a0f-06c2f59ae952,817273,Owner
85-4729-6522104-77,americanexpress,7755,3233,2022-05-13T00:48:25Z,true,Laurence Helleker,fe804ce6-272a-4525-8015-5ba7fbf4ddab,2000-04-24T22:00:03Z,8115,BRL,Steel,6beb0e7c-6af0-4b2d-8a78-58ecf619fc0f,3cde2b6a-0b79-4d84-b796-be2bd0614418,3cde2b6a-0b79-4d84-b796-be2bd0614418,625632,Joint,3d85ef03-1273-471a-bbd6-8a5fc18b6d04,3d85ef03-1273-471a-bbd6-8a5fc18b6d04,754974,Owner
81-3158-1376577-77,visa-electron,9258,3136,,true,Skippie Mearing,82b496d3-5d51-4da2-b871-e85daf13fafa,2021-02-27T11:05:59Z,8958,SAR,Steel,df0ab3e3-09ec-4b36-8c54-e3fb3d41ceda,31dbdf8b-85b0-4a0c-8fa2-9d97b400448e,31dbdf8b-85b0-4a0c-8fa2-9d97b400448e,237891,Owner,461ad81a-a597-457b-a32d-0390e6791048,461ad81a-a597-457b-a32d-0390e6791048,686973,Joint
99-4619-2025064-51,jcb,3540,3233,,true,Jillane McCalum,3811306a-ecda-4140-be36-1f98d977897d,2002-05-14T09:39:16Z,9466,CNY,Wood,50643087-c939-47be-ad48-4746528beeee,8a8aac73-0ba9-4b7a-8f0e-04c01ee8332a,8a8aac73-0ba9-4b7a-8f0e-04c01ee8332a,930144,Owner,c4b865c8-cecc-4f45-8024-ea2d225d5a79,c4b865c8-cecc-4f45-8024-ea2d225d5a79,089550,Joint
15-2093-4421828-60,instapayment,8565,3011,,true,Weber Fawley,e5942692-c26b-4e24-ab6b-03e8b6efb2bb,2004-06-28T04:37:20Z,3464,CNY,Granite,42d2fd41-f64b-4de8-bf66-6321e2795687,6994f886-ca2f-44e5-8579-85244bb7354f,6994f886-ca2f-44e5-8579-85244bb7354f,343186,Owner,f6af036a-c800-48e5-bd69-77abb113b886,f6af036a-c800-48e5-bd69-77abb113b886,887673,Joint
78-3975-7605959-18,jcb,6121,3233,2022-09-24T01:08:59Z,false,Rhiamon Toner,933bc2f3-923d-4607-9a03-d38b6386e777,2003-12-28T00:28:09Z,6485,TZS,Brass,9f7f7a42-361c-44df-9c8c-434466a0090c,6fdf1e63-9e6b-4706-9a54-76a0ca249fb3,6fdf1e63-9e6b-4706-9a54-76a0ca249fb3,474609,Owner,d26861c3-5811-4bab-8168-03ac891f5c0f,d26861c3-5811-4bab-8168-03ac891f5c0f,818700,Joint
44-5264-3611681-18,instapayment,276,3233,,true,Hernando Capener,2132ab23-43b9-4a4f-8366-7a5907f384ba,2016-07-02T12:44:55Z,7316,IQD,Wood,3a932fe4-b62f-4210-acfd-43d95ee56709,6fd57a47-dc2a-41ef-852b-7aa0ac0edd63,6fd57a47-dc2a-41ef-852b-7aa0ac0edd63,068226,Owner,ff5c1584-7981-4cbe-be38-1b5e02600ea2,ff5c1584-7981-4cbe-be38-1b5e02600ea2,928919,Joint
03-2549-2314178-90,jcb,591,3428,2022-07-17T15:02:50Z,false,Jill Szachniewicz,ef0c72ab-3d8d-4e34-ba41-a6d6f56fc49a,2013-07-04T04:48:44Z,7625,RUB,Steel,951e3929-d9b9-456a-a530-7da3794a9722,04ea83e7-afde-45eb-8aec-f03a9373bfab,04ea83e7-afde-45eb-8aec-f03a9373bfab,632406,Owner,bc9ed0c2-3e6c-4e15-9d5c-a62a4bf64ae3,bc9ed0c2-3e6c-4e15-9d5c-a62a4bf64ae3,209744,Joint
43-0352-9541515-62,mastercard,62,3428,,false,Sherlock Twitchings,a1401194-f91a-42e7-a481-fd319e672264,2017-04-25T12:59:54Z,4810,CNY,Granite,7d275425-4ba7-43e9-b2ee-51ea04f09781,2084f2e6-2ee3-4d76-ac84-768e12f63c28,2084f2e6-2ee3-4d76-ac84-768e12f63c28,112151,Joint,6374ea5f-129f-48a9-9fe4-e9871380a528,6374ea5f-129f-48a9-9fe4-e9871380a528,602694,Owner
06-7848-2721381-85,jcb,4036,3436,2022-03-02T02:38:38Z,true,Nicola Shearn,24845f00-536a-4a3c-8370-30624f240d9a,2011-09-24T23:15:02Z,1347,AFN,Glass,d6af59d1-8367-45fe-b31e-333b00aa6e35,4a4190ca-962c-4073-9f38-ea4491a41476,4a4190ca-962c-4073-9f38-ea4491a41476,431786,Owner,f238613d-3ce7-44fd-8dcb-3beecb33a0d8,f238613d-3ce7-44fd-8dcb-3beecb33a0d8,112680,Joint
65-7656-7937401-10,mastercard,6760,3035,,false,Tiler Tilley,875699e4-e851-4fd4-bb1f-0ea7d3be90f7,2005-04-04T20:14:25Z,737,ARS,Plexiglass,33937bc9-1a72-413e-975a-3cd27dd2be52,a5b10a48-e6f3-412b-9d81-49d9698e890d,a5b10a48-e6f3-412b-9d81-49d9698e890d,544373,Joint,e2781d92-3561-49a5-be93-c225b67b4825,e2781d92-3561-49a5-be93-c225b67b4825,678761,Owner
68-8270-2425320-77,switch,700,3059,2022-02-21T09:29:02Z,true,Lesya Davydkov,20ea2941-1806-4138-8748-e99870722599,2019-11-28T19:17:16Z,1061,CZK,Plastic,544e3586-a585-4463-bb68-5a2bd863b604,103c2634-2c06-4554-ab4b-45154c462453,103c2634-2c06-4554-ab4b-45154c462453,663624,Owner,8bb0f77c-f450-401b-91f8-82a776518da9,8bb0f77c-f450-401b-91f8-82a776518da9,706635,Joint
91-6538-6430204-21,mastercard,2658,3427,,true,Belicia Perrie,589a2cc6-a6f8-4e8c-bfbf-bce8c94b964e,2014-03-05T12:25:34Z,268,EUR,Plexiglass,5f658045-d2df-4f1d-8c14-ccabc3f34ca7,3feec214-0d37-4e82-84ea-f864d350eaab,3feec214-0d37-4e82-84ea-f864d350eaab,564445,Owner,9b51bbe6-1151-4227-8863-50f8c2a985ec,9b51bbe6-1151-4227-8863-50f8c2a985ec,714229,Joint
20-5430-8557488-03,jcb,2728,3136,,true,Issi Wiersma,d96fa410-d224-4ee6-8633-c866d4629eaf,2001-04-07T14:21:23Z,5661,BRL,Plexiglass,d56d9505-fac0-4825-b13f-eb1783ade068,65d8923c-cec2-459c-9dd2-a70d47bca658,65d8923c-cec2-459c-9dd2-a70d47bca658,611952,Joint,f313c6d4-2895-45a4-b5eb-dfaefce971c3,f313c6d4-2895-45a4-b5eb-dfaefce971c3,109896,Owner
79-9348-5143738-19,switch,5908,3136,,true,Aron Mulgrew,2ab74e41-2be2-40da-81e8-61232da59653,2003-02-03T12:46:14Z,4602,EUR,Glass,1b1e90be-638c-48d2-aa08-2d57835c568a,3d85ef03-1273-471a-bbd6-8a5fc18b6d04,3d85ef03-1273-471a-bbd6-8a5fc18b6d04,500231,Owner,d500e2f3-69ab-451c-8fd9-49b9e11297e7,d500e2f3-69ab-451c-8fd9-49b9e11297e7,623074,Joint
31-8520-5479452-76,maestro,6983,3049,2022-07-09T19:59:33Z,false,Frank Norrington,70c66f92-1a59-4ee2-aa4a-d2f38d731641,2010-10-18T21:59:02Z,9474,RSD,Aluminum,cfe585d5-3595-422a-8418-240b85e8c467,2e5b9d50-b395-4e03-aa57-35bf46f10d8d,2e5b9d50-b395-4e03-aa57-35bf46f10d8d,230689,Joint,65ef7768-3acc-4a23-bc86-5016987d935e,65ef7768-3acc-4a23-bc86-5016987d935e,453766,Owner
50-5975-7001887-91,jcb,4489,3035,2022-08-02T03:32:33Z,true,Quincey Bendix,a277fdc7-5c1b-4f17-a948-b33593f8a686,2018-06-12T23:53:58Z,6777,CNY,Granite,72835d5f-087f-47c4-843e-159ccdc2c3e7,ad24590b-eaf7-43f4-937b-66fb742258fc,ad24590b-eaf7-43f4-937b-66fb742258fc,170689,Owner,d00b2551-613b-4ace-96dd-f70467b83c3b,d00b2551-613b-4ace-96dd-f70467b83c3b,762582,Joint
59-8417-0337709-61,laser,3675,3049,,false,Francesca Matelyunas,dde1794b-dbca-4d10-82f7-7da84e927a43,2006-09-23T04:08:56Z,8562,UYU,Wood,15a5a7a7-c4ad-474b-a8a3-e7039c48b362,8a8aac73-0ba9-4b7a-8f0e-04c01ee8332a,8a8aac73-0ba9-4b7a-8f0e-04c01ee8332a,963466,Owner,ce555d16-cfef-4586-8fa4-015b27102115,ce555d16-cfef-4586-8fa4-015b27102115,019955,Joint
92-8152-3200718-38,jcb,739,3011,2022-03-17T22:56:19Z,true,Cherye McEniry,47de0aa6-edda-4fb7-a5a0-c55533a2ca2a,2011-07-07T15:16:38Z,528,BRL,Vinyl,f7d5969c-781e-4c3f-942d-354e081875bf,1f6ec4d9-c4cf-4131-8708-fdced3693527,1f6ec4d9-c4cf-4131-8708-fdced3693527,486309,Joint,2bf74e3a-f29c-4f46-a27a-1b5dbbd7b57b,2bf74e3a-f29c-4f46-a27a-1b5dbbd7b57b,288899,Owner
73-3466-9505200-17,jcb,2508,3427,,false,Sheela Halpin,b7c01e87-ead4-401f-b43e-7fb0e6542633,2005-12-13T22:39:01Z,166,CNY,Stone,6cdc31d9-3ea5-4ad0-840a-d519a487287f,103c2634-2c06-4554-ab4b-45154c462453,103c2634-2c06-4554-ab4b-45154c462453,530803,Owner,d4c2023c-1c21-4190-894a-1450e0a6ed03,d4c2023c-1c21-4190-894a-1450e0a6ed03,272509,Joint
79-1759-4602925-28,jcb,1236,3049,,false,Hali Greenslade,1c14c447-addc-4a66-9831-d818ba5fd891,2000-12-03T08:03:24Z,3174,KHR,Aluminum,d36a95be-8e2f-4644-86d9-f717ca7885b0,c397a690-d925-46e5-bf1f-ac9e9071eed5,c397a690-d925-46e5-bf1f-ac9e9071eed5,295629,Joint,d5fdea10-a2a0-4de5-b90d-6a2864d5f5bc,d5fdea10-a2a0-4de5-b90d-6a2864d5f5bc,781292,Owner
68-8787-5731737-38,diners-club-carte-blanche,2850,3436,2022-10-02T12:49:19Z,false,Camilla Bann,3e0543dd-2b62-430c-8e0c-c3604181c173,2009-09-26T17:52:36Z,5122,RUB,Plexiglass,6a85baec-6e3e-4a93-add6-696becb29647,6374ea5f-129f-48a9-9fe4-e9871380a528,6374ea5f-129f-48a9-9fe4-e9871380a528,634569,Owner,7e4a6bd6-9edc-4e74-a53f-3547db6b4ce2,7e4a6bd6-9edc-4e74-a53f-3547db6b4ce2,170471,Joint
92-3182-8790818-26,jcb,6249,3436,,false,Andria Dufour,87f99398-9764-47c7-80fe-812e2d3d8622,2016-06-05T20:45:49Z,4570,CAD,Plexiglass,f9c6ead6-829f-4c60-bd16-451d55433e39,04ea83e7-afde-45eb-8aec-f03a9373bfab,04ea83e7-afde-45eb-8aec-f03a9373bfab,571629,Owner,1dc820a2-7f7d-4bc7-9a1e-e5dbd30cb26c,1dc820a2-7f7d-4bc7-9a1e-e5dbd30cb26c,940599,Joint
20-2681-8162599-71,diners-club-carte-blanche,3051,3035,,true,Mufi Tennant,a0b3de85-0e9f-4d01-851e-42b954197e94,2021-05-10T04:29:11Z,7405,XOF,Brass,25d927ab-02f4-459b-805e-d27b8412fcfd,6374ea5f-129f-48a9-9fe4-e9871380a528,6374ea5f-129f-48a9-9fe4-e9871380a528,384603,Owner,e6cb26a3-250d-47da-8caa-d80a4e43a9d5,e6cb26a3-250d-47da-8caa-d80a4e43a9d5,149597,Joint
67-1270-4876869-15,jcb,7608,3233,,true,Adelice Adan,ed2a6673-4c28-4391-9f38-ccb8102362f1,2018-10-01T04:31:08Z,6773,IDR,Stone,ac3779e5-1fcd-47bd-875e-a9312659545d,3feec214-0d37-4e82-84ea-f864d350eaab,3feec214-0d37-4e82-84ea-f864d350eaab,879849,Owner,94129db4-0aca-4046-8a74-c379407ed1a5,94129db4-0aca-4046-8a74-c379407ed1a5,428846,Joint
77-7380-9167889-35,jcb,1856,3136,,false,Forrester Slinger,550a943a-4f0e-47a4-8196-953ec36b1585,2005-10-29T22:25:57Z,2184,EUR,Granite,98936a22-8cf7-40ea-aaed-77e2847fd85e,33b4b555-a5fa-4c84-95d3-aa9777aa33d1,33b4b555-a5fa-4c84-95d3-aa9777aa33d1,679828,Owner,bd1c131b-2797-4ec5-9ff1-1f567c4fa076,bd1c131b-2797-4ec5-9ff1-1f567c4fa076,373458,Joint
25-7307-7873575-48,jcb,8530,3059,,true,Gwyn Steed,432b9641-cab3-46d6-ba0c-3489cf9f0cd9,2001-09-01T07:27:50Z,2251,XAF,Stone,6a37e5c8-fa5f-4b26-ac36-319d89f1a0e9,59bd5d47-a840-48d1-89ee-ab9d121469a6,59bd5d47-a840-48d1-89ee-ab9d121469a6,790198,Joint,9b65b4d9-dcba-44f7-8a0f-06c2f59ae952,9b65b4d9-dcba-44f7-8a0f-06c2f59ae952,687259,Owner
52-8359-6741017-77,diners-club-enroute,5339,3011,,false,Isabeau Rooson,288ae7e7-743b-488e-b31b-f85ff6cf54df,2021-02-23T10:52:53Z,19,EUR,Plexiglass,712c5288-7227-4d9c-a269-0b2655995fc4,31dbdf8b-85b0-4a0c-8fa2-9d97b400448e,31dbdf8b-85b0-4a0c-8fa2-9d97b400448e,752794,Owner,e089f1c4-0788-43e3-b849-5dbc90dffbd5,e089f1c4-0788-43e3-b849-5dbc90dffbd5,713190,Joint
42-3801-0657031-08,jcb,2154,3617,,true,Tracey Stanmore,902c7d6b-983a-444e-92b8-88d81ed61a3b,2005-11-27T16:43:01Z,1859,XOF,Glass,84260033-94fb-49ea-ba1d-fa095c0caf79,2bf74e3a-f29c-4f46-a27a-1b5dbbd7b57b,2bf74e3a-f29c-4f46-a27a-1b5dbbd7b57b,527523,Owner,d9944d8c-8175-4992-aad6-f0567a414070,d9944d8c-8175-4992-aad6-f0567a414070,097879,Joint
45-8604-7103280-24,jcb,5762,3059,,false,Judi Bramsom,24d0532e-e28e-4b4c-a988-a04fa6d0c63c,2006-01-13T01:21:52Z,5924,EUR,Granite,987a1057-17f7-4171-8a41-accb9bcc4669,33b4b555-a5fa-4c84-95d3-aa9777aa33d1,33b4b555-a5fa-4c84-95d3-aa9777aa33d1,738913,Owner,ccbafb3a-d4ca-4f12-bfe7-fa2c2926c6d4,ccbafb3a-d4ca-4f12-bfe7-fa2c2926c6d4,971128,Joint
87-2375-1794917-72,jcb,4749,3436,,true,Tildi Briskey,e295b66a-bb84-405b-89db-fab6b07eba65,2006-03-07T01:06:07Z,8249,RUB,Steel,470410d1-58ed-4791-a600-e646dabd39fa,2c8f81bf-fcee-4c11-84b8-5c10dd0bd0e4,2c8f81bf-fcee-4c11-84b8-5c10dd0bd0e4,068053,Joint,e2781d92-3561-49a5-be93-c225b67b4825,e2781d92-3561-49a5-be93-c225b67b4825,925615,Owner
95-2923-9005379-56,laser,2102,3428,,true,Jamaal Bonus,2988fd72-8e99-429a-8404-82cba3e06f0e,2010-08-27T23:54:58Z,9072,MUR,Vinyl,6e03334c-f423-46e7-9e00-6a96c644a90d,3a57d7ac-0c18-4c98-a78b-1f7cf3b749ef,3a57d7ac-0c18-4c98-a78b-1f7cf3b749ef,996257,Joint,65ef7768-3acc-4a23-bc86-5016987d935e,65ef7768-3acc-4a23-bc86-5016987d935e,196735,Owner
84-9761-5023593-47,diners-club-carte-blanche,566,3427,2022-07-30T09:30:49Z,true,Jewell Biesinger,226104ca-802c-4d35-822b-fd29fbae9ab6,2006-07-02T00:24:51Z,3379,EUR,Granite,69f9b975-bba1-438a-b005-ffaec3250d07,d45beb51-8a9f-4b4e-bf87-b3401715b717,d45beb51-8a9f-4b4e-bf87-b3401715b717,211277,Joint,d5fdea10-a2a0-4de5-b90d-6a2864d5f5bc,d5fdea10-a2a0-4de5-b90d-6a2864d5f5bc,106886,Owner
27-2970-8324252-99,diners-club-enroute,6698,3617,,false,Homerus Mighele,ef547dd0-7ae8-4a19-8306-f4a7bcbd58b9,2000-03-14T10:17:40Z,3356,CNY,Plexiglass,d8187db0-03b6-42d2-9a0d-45e7a968dfac,2bf74e3a-f29c-4f46-a27a-1b5dbbd7b57b,2bf74e3a-f29c-4f46-a27a-1b5dbbd7b57b,981663,Owner,9fae6131-ca30-4bd4-8ab4-0ccfe3834cad,9fae6131-ca30-4bd4-8ab4-0ccfe3834cad,141279,Joint
40-8268-1268419-40,jcb,7794,3059,,false,Israel Tustin,8626ec36-a0f1-4739-88e5-906194ef8ebd,2009-06-06T03:06:53Z,5695,PHP,Stone,9fea24f8-9dfe-4d88-be35-6ecac84b3da4,04ea83e7-afde-45eb-8aec-f03a9373bfab,04ea83e7-afde-45eb-8aec-f03a9373bfab,262293,Owner,cb342d45-ce2a-4f1a-8081-e94eba51a324,cb342d45-ce2a-4f1a-8081-e94eba51a324,017872,Joint
75-8559-5344229-34,visa,9129,3011,,true,Dorice Nisbith,9fb00851-62c6-4066-a4ee-a8216269888b,2011-02-19T22:42:23Z,100,IDR,Plexiglass,1fc25c93-cea8-44da-bf94-1305b3452a7e,9b65b4d9-dcba-44f7-8a0f-06c2f59ae952,9b65b4d9-dcba-44f7-8a0f-06c2f59ae952,665911,Owner,cac06d8a-de50-42e4-b68b-9ba67ce0964a,cac06d8a-de50-42e4-b68b-9ba67ce0964a,178420,Joint
45-4273-6636858-57,laser,5186,3059,2022-02-25T18:19:54Z,true,Violante Cuthbert,c7bd265a-00cd-4955-b00e-690c9c63d0e5,2008-02-17T15:10:33Z,4849,MAD,Wood,bbd536e2-8402-4cfb-b3c2-36e4a229ae95,13fbaf27-74c6-41eb-8773-5c69e5376c5d,13fbaf27-74c6-41eb-8773-5c69e5376c5d,525249,Joint,65ef7768-3acc-4a23-bc86-5016987d935e,65ef7768-3acc-4a23-bc86-5016987d935e,266362,Owner
50-1250-5673327-58,jcb,3458,3059,,false,Devon Mantrip,37d21858-a8f3-4eda-93a1-8d5aaeb4d605,2018-10-22T22:57:07Z,7208,EUR,Aluminum,31c82c45-f938-48e4-9017-e4f95d0a53ea,4a4190ca-962c-4073-9f38-ea4491a41476,4a4190ca-962c-4073-9f38-ea4491a41476,320599,Owner,b1e3a9eb-bb19-4222-b89f-f49929801cd0,b1e3a9eb-bb19-4222-b89f-f49929801cd0,565660,Joint
42-5870-2668102-20,jcb,3240,3617,2022-12-26T15:25:21Z,false,Layla Sigg,0020d6d7-8a23-458a-a380-4bc854136561,2017-02-13T21:05:20Z,3669,IDR,Brass,e43ca197-4d4e-4fe5-9669-c8be1f53b37e,5bc60404-88d4-4591-a88f-34045c5616b1,5bc60404-88d4-4591-a88f-34045c5616b1,859056,Joint,8a8aac73-0ba9-4b7a-8f0e-04c01ee8332a,8a8aac73-0ba9-4b7a-8f0e-04c01ee8332a,161274,Owner
99-9963-7555145-06,jcb,8974,3427,2022-08-14T21:30:55Z,true,Mateo Gooderridge,db5eae9f-2190-46f2-aecc-facdbe96b036,2007-09-08T17:09:25Z,4917,IDR,Glass,cc0d2781-d3d7-4d9d-88eb-9a523d8d94f0,3e8f6d28-b77a-4781-9b2c-f304bb21fa8b,3e8f6d28-b77a-4781-9b2c-f304bb21fa8b,298931,Joint,476f8c07-b92d-4204-8ad0-cf0c07350b12,476f8c07-b92d-4204-8ad0-cf0c07350b12,095298,Owner
40-5598-8282073-03,maestro,2466,3136,2022-04-27T18:44:42Z,true,Cyrille Scaplehorn,65aa6aee-9bd3-458d-a5f8-4250524fa635,2012-01-02T19:07:16Z,9253,MRO,Steel,f978fa1f-426e-4d5f-b599-4223a1f4b6c0,ad24590b-eaf7-43f4-937b-66fb742258fc,ad24590b-eaf7-43f4-937b-66fb742258fc,040988,Owner,b5ae3e43-bcd7-43aa-b85f-2e71d9f9f534,b5ae3e43-bcd7-43aa-b85f-2e71d9f9f534,538560,Joint
40-9619-8437862-71,americanexpress,9146,3617,2022-11-28T12:06:07Z,true,Pia Bumphries,f15aa02f-d7da-4354-9b1b-b6d0d0342068,2005-09-13T08:27:28Z,8334,CNY,Rubber,b511fa90-d7f3-4ef3-a475-d6245b60e0db,4f4ff93c-b064-4575-a745-b5e3b2b027dc,4f4ff93c-b064-4575-a745-b5e3b2b027dc,238885,Joint,ad24590b-eaf7-43f4-937b-66fb742258fc,ad24590b-eaf7-43f4-937b-66fb742258fc,074090,Owner
